participant,blockID,trialID,condition,screenID,leftImage,rightImage,cue,congruency,correctObject,response,acc,rt
20,2,13,control,retrieval,NA,NA,NA,incongruent,image378,image385,FALSE,3960
20,2,14,control,memory,image26,image284,right,congruent,NA,right,TRUE,1176
20,2,14,control,memory,image168,image26,left,incongruent,NA,right,TRUE,1199
20,2,14,control,memory,image26,image404,right,incongruent,NA,left,TRUE,1589
20,2,14,control,retrieval,NA,NA,NA,incongruent,image404,image404,TRUE,861
20,2,14,control,retrieval,NA,NA,NA,congruent,image284,image284,TRUE,1981
20,2,14,control,retrieval,NA,NA,NA,incongruent,image168,image168,TRUE,994
20,2,15,control,memory,image26,image293,right,congruent,NA,right,TRUE,1367
20,2,15,control,memory,image26,image104,right,incongruent,NA,left,TRUE,1199
20,2,15,control,memory,image410,image26,left,incongruent,NA,NULL,FALSE,NA
20,2,15,control,retrieval,NA,NA,NA,incongruent,image104,image410,FALSE,7174
20,2,15,control,retrieval,NA,NA,NA,incongruent,image410,image293,FALSE,6682
20,2,15,control,retrieval,NA,NA,NA,congruent,image293,image293,TRUE,713
20,2,16,control,memory,image273,image26,left,congruent,NA,left,TRUE,1325
20,2,16,control,memory,image26,image223,right,congruent,NA,right,TRUE,1177
20,2,16,control,memory,image26,image258,right,incongruent,NA,left,TRUE,1474
20,2,16,control,retrieval,NA,NA,NA,incongruent,image258,image258,TRUE,2315
20,2,16,control,retrieval,NA,NA,NA,congruent,image223,image223,TRUE,1036
20,2,16,control,retrieval,NA,NA,NA,congruent,image273,image273,TRUE,2636
20,2,17,control,memory,image88,image26,left,incongruent,NA,right,TRUE,1914
20,2,17,control,memory,image351,image26,left,congruent,NA,left,TRUE,1695
20,2,17,control,memory,image4,image26,left,incongruent,NA,right,TRUE,1802
20,2,17,control,retrieval,NA,NA,NA,incongruent,image88,image88,TRUE,1983
20,2,17,control,retrieval,NA,NA,NA,incongruent,image4,image4,TRUE,2358
20,2,17,control,retrieval,NA,NA,NA,congruent,image351,image351,TRUE,732
20,2,18,control,memory,image392,image26,left,congruent,NA,left,TRUE,1680
20,2,18,control,memory,image113,image26,left,congruent,NA,left,TRUE,1001
20,2,18,control,memory,image23,image26,left,incongruent,NA,right,TRUE,1257
20,2,18,control,retrieval,NA,NA,NA,incongruent,image23,image23,TRUE,1326
20,2,18,control,retrieval,NA,NA,NA,congruent,image392,image113,FALSE,4149
20,2,18,control,retrieval,NA,NA,NA,congruent,image113,image392,FALSE,1836
20,2,19,control,memory,image301,image26,left,congruent,NA,left,TRUE,1652
20,2,19,control,memory,image61,image26,left,incongruent,NA,left,FALSE,1299
20,2,19,control,memory,image20,image26,left,incongruent,NA,NULL,FALSE,NA
20,2,19,control,retrieval,NA,NA,NA,congruent,image301,image301,TRUE,1686
20,2,19,control,retrieval,NA,NA,NA,incongruent,image61,image61,TRUE,2746
20,2,19,control,retrieval,NA,NA,NA,incongruent,image20,image20,TRUE,5247
20,2,20,control,memory,image248,image26,left,congruent,NA,left,TRUE,1169
20,2,20,control,memory,image215,image26,left,congruent,NA,left,TRUE,865
20,2,20,control,memory,image216,image26,left,congruent,NA,left,TRUE,809
20,2,20,control,retrieval,NA,NA,NA,congruent,image216,image216,TRUE,2061
20,2,20,control,retrieval,NA,NA,NA,congruent,image215,image215,TRUE,702
20,2,20,control,retrieval,NA,NA,NA,congruent,image248,image248,TRUE,1276
20,3,1,pre,memory,image38,image146,left,incongruent,NA,right,TRUE,1065
20,3,1,pre,memory,image212,image19,left,congruent,NA,left,TRUE,1218
20,3,1,pre,memory,image332,image134,left,congruent,NA,left,TRUE,1592
20,3,1,pre,retrieval,NA,NA,NA,incongruent,image38,image146,FALSE,1084
20,3,1,pre,retrieval,NA,NA,NA,congruent,image212,image134,FALSE,1441
20,3,1,pre,retrieval,NA,NA,NA,congruent,image332,image332,TRUE,637
20,3,2,pre,memory,image319,image228,right,congruent,NA,right,TRUE,1255
20,3,2,pre,memory,image191,image147,right,incongruent,NA,NULL,FALSE,NA
20,3,2,pre,memory,image56,image421,right,incongruent,NA,left,TRUE,1601
20,3,2,pre,retrieval,NA,NA,NA,congruent,image228,image228,TRUE,1059
20,3,2,pre,retrieval,NA,NA,NA,incongruent,image421,image421,TRUE,2646
20,3,2,pre,retrieval,NA,NA,NA,incongruent,image147,image147,TRUE,1388
20,3,3,pre,memory,image411,image426,left,incongruent,NA,right,TRUE,1492
20,3,3,pre,memory,image363,image359,right,congruent,NA,NULL,FALSE,NA
20,3,3,pre,memory,image29,image198,left,congruent,NA,left,TRUE,1295
20,3,3,pre,retrieval,NA,NA,NA,incongruent,image411,image29,FALSE,6275
20,3,3,pre,retrieval,NA,NA,NA,congruent,image29,image359,FALSE,2818
20,3,3,pre,retrieval,NA,NA,NA,congruent,image359,image411,FALSE,620
20,3,4,pre,memory,image220,image237,left,incongruent,NA,right,TRUE,1494
20,3,4,pre,memory,image427,image217,right,incongruent,NA,NULL,FALSE,NA
20,3,4,pre,memory,image9,image356,right,incongruent,NA,left,TRUE,1424
20,3,4,pre,retrieval,NA,NA,NA,incongruent,image217,image237,FALSE,4133
20,3,4,pre,retrieval,NA,NA,NA,incongruent,image356,image356,TRUE,3960
20,3,4,pre,retrieval,NA,NA,NA,incongruent,image220,image217,FALSE,2030
20,3,5,pre,memory,image309,image214,left,incongruent,NA,right,TRUE,1246
20,3,5,pre,memory,image106,image204,right,congruent,NA,right,TRUE,1533
20,3,5,pre,memory,image330,image306,right,incongruent,NA,left,TRUE,1565
20,3,5,pre,retrieval,NA,NA,NA,congruent,image204,image204,TRUE,1268
20,3,5,pre,retrieval,NA,NA,NA,incongruent,image309,image309,TRUE,2034
20,3,5,pre,retrieval,NA,NA,NA,incongruent,image306,image330,FALSE,2011
20,3,6,pre,memory,image343,image100,left,congruent,NA,left,TRUE,1958
20,3,6,pre,memory,image83,image318,left,congruent,NA,left,TRUE,1271
20,3,6,pre,memory,image226,image156,left,congruent,NA,left,TRUE,1121
20,3,6,pre,retrieval,NA,NA,NA,congruent,image226,image226,TRUE,1944
20,3,6,pre,retrieval,NA,NA,NA,congruent,image343,image343,TRUE,6039
20,3,6,pre,retrieval,NA,NA,NA,congruent,image83,image83,TRUE,470
20,3,7,pre,memory,image255,image305,left,congruent,NA,left,TRUE,1495
20,3,7,pre,memory,image157,image260,left,incongruent,NA,right,TRUE,1287
20,3,7,pre,memory,image360,image53,left,congruent,NA,left,TRUE,1193
20,3,7,pre,retrieval,NA,NA,NA,incongruent,image157,image260,FALSE,3257
20,3,7,pre,retrieval,NA,NA,NA,congruent,image360,image360,TRUE,1481
20,3,7,pre,retrieval,NA,NA,NA,congruent,image255,image255,TRUE,2712
20,3,8,pre,memory,image45,image159,right,congruent,NA,right,TRUE,1131
20,3,8,pre,memory,image148,image142,left,congruent,NA,left,TRUE,1579
20,3,8,pre,memory,image13,image405,left,congruent,NA,NULL,FALSE,NA
20,3,8,pre,retrieval,NA,NA,NA,congruent,image159,image148,FALSE,1436
20,3,8,pre,retrieval,NA,NA,NA,congruent,image148,image405,FALSE,3158
20,3,8,pre,retrieval,NA,NA,NA,congruent,image13,image159,FALSE,1812
20,3,9,pre,memory,image328,image105,left,congruent,NA,left,TRUE,1508
20,3,9,pre,memory,image297,image257,right,congruent,NA,right,TRUE,940
20,3,9,pre,memory,image285,image143,right,incongruent,NA,left,TRUE,1877
20,3,9,pre,retrieval,NA,NA,NA,congruent,image328,image257,FALSE,4092
20,3,9,pre,retrieval,NA,NA,NA,incongruent,image143,image328,FALSE,667
20,3,9,pre,retrieval,NA,NA,NA,congruent,image257,image285,FALSE,1685
20,3,10,pre,memory,image417,image28,left,congruent,NA,left,TRUE,1554
20,3,10,pre,memory,image314,image278,right,congruent,NA,right,TRUE,1508
20,3,10,pre,memory,image93,image3,right,congruent,NA,right,TRUE,1554
20,3,10,pre,retrieval,NA,NA,NA,congruent,image278,NULL,FALSE,NA
20,3,10,pre,retrieval,NA,NA,NA,congruent,image3,image278,FALSE,716
20,3,10,pre,retrieval,NA,NA,NA,congruent,image417,image417,TRUE,4563
20,3,11,pre,memory,image151,image107,right,congruent,NA,right,TRUE,1574
20,3,11,pre,memory,image115,image409,left,incongruent,NA,right,TRUE,1424
20,3,11,pre,memory,image375,image399,left,congruent,NA,NULL,FALSE,NA
20,3,11,pre,retrieval,NA,NA,NA,incongruent,image115,image115,TRUE,2309
20,3,11,pre,retrieval,NA,NA,NA,congruent,image375,image399,FALSE,1601
20,3,11,pre,retrieval,NA,NA,NA,congruent,image107,image107,TRUE,573
20,3,12,pre,memory,image382,image339,right,incongruent,NA,right,FALSE,1590
20,3,12,pre,memory,image167,image8,right,congruent,NA,right,TRUE,1211
20,3,12,pre,memory,image274,image396,right,congruent,NA,NULL,FALSE,NA
20,3,12,pre,retrieval,NA,NA,NA,congruent,image396,image396,TRUE,1139
20,3,12,pre,retrieval,NA,NA,NA,incongruent,image339,image339,TRUE,4322
20,3,12,pre,retrieval,NA,NA,NA,congruent,image8,image8,TRUE,657
20,3,13,pre,memory,image139,image82,right,congruent,NA,right,TRUE,1519
20,3,13,pre,memory,image379,image5,right,congruent,NA,right,TRUE,1350
20,3,13,pre,memory,image292,image252,left,incongruent,NA,right,TRUE,1862
20,3,13,pre,retrieval,NA,NA,NA,congruent,image5,image5,TRUE,1677
20,3,13,pre,retrieval,NA,NA,NA,congruent,image82,image82,TRUE,733
20,3,13,pre,retrieval,NA,NA,NA,incongruent,image292,image252,FALSE,2758
20,3,14,pre,memory,image250,image22,right,incongruent,NA,NULL,FALSE,NA
20,3,14,pre,memory,image161,image213,left,congruent,NA,NULL,FALSE,NA
20,3,14,pre,memory,image407,image141,left,incongruent,NA,right,TRUE,985
20,3,14,pre,retrieval,NA,NA,NA,incongruent,image22,image251,FALSE,1036
20,3,14,pre,retrieval,NA,NA,NA,incongruent,image407,image141,FALSE,795
20,3,14,pre,retrieval,NA,NA,NA,congruent,image161,image250,FALSE,4156
20,3,15,pre,memory,image137,image261,right,incongruent,NA,left,TRUE,1503
20,3,15,pre,memory,image428,image50,right,incongruent,NA,left,TRUE,1612
20,3,15,pre,memory,image89,image90,right,congruent,NA,right,TRUE,1792
20,3,15,pre,retrieval,NA,NA,NA,incongruent,image261,image261,TRUE,6650
20,3,15,pre,retrieval,NA,NA,NA,incongruent,image50,image50,TRUE,1145
20,3,15,pre,retrieval,NA,NA,NA,congruent,image90,image428,FALSE,3253
20,3,16,pre,memory,image171,image312,right,congruent,NA,right,TRUE,1293
20,3,16,pre,memory,image294,image136,right,congruent,NA,right,TRUE,1396
20,3,16,pre,memory,image123,image390,right,congruent,NA,right,TRUE,1076
20,3,16,pre,retrieval,NA,NA,NA,congruent,image390,image390,TRUE,3298
20,3,16,pre,retrieval,NA,NA,NA,congruent,image136,image136,TRUE,1909
20,3,16,pre,retrieval,NA,NA,NA,congruent,image312,image312,TRUE,5832
20,3,17,pre,memory,image55,image112,left,congruent,NA,left,TRUE,1373
20,3,17,pre,memory,image116,image146,right,congruent,NA,right,TRUE,1553
20,3,17,pre,memory,image296,image332,right,congruent,NA,left,FALSE,1777
20,3,17,pre,retrieval,NA,NA,NA,congruent,image332,image332,TRUE,1096
20,3,17,pre,retrieval,NA,NA,NA,congruent,image55,image55,TRUE,3836
20,3,17,pre,retrieval,NA,NA,NA,congruent,image146,image146,TRUE,1892
20,3,18,pre,memory,image264,image126,left,incongruent,NA,right,TRUE,1613
20,3,18,pre,memory,image10,image380,left,incongruent,NA,right,TRUE,1973
20,3,18,pre,memory,image21,image110,right,incongruent,NA,left,TRUE,1294
20,3,18,pre,retrieval,NA,NA,NA,incongruent,image264,image264,TRUE,3564
20,3,18,pre,retrieval,NA,NA,NA,incongruent,image10,image10,TRUE,2117
20,3,18,pre,retrieval,NA,NA,NA,incongruent,image110,image21,FALSE,5079
20,3,19,pre,memory,image209,image234,right,congruent,NA,NULL,FALSE,NA
20,3,19,pre,memory,image288,image251,right,incongruent,NA,left,TRUE,1182
20,3,19,pre,memory,image76,image418,right,congruent,NA,right,TRUE,1484
20,3,19,pre,retrieval,NA,NA,NA,congruent,image234,image288,FALSE,2962
20,3,19,pre,retrieval,NA,NA,NA,incongruent,image251,image251,TRUE,1297
20,3,19,pre,retrieval,NA,NA,NA,congruent,image418,image418,TRUE,4021
20,3,20,pre,memory,image377,image220,right,incongruent,NA,left,TRUE,1155
20,3,20,pre,memory,image49,image206,right,congruent,NA,right,TRUE,1223
20,3,20,pre,memory,image165,image42,left,incongruent,NA,right,TRUE,1152
20,3,20,pre,retrieval,NA,NA,NA,incongruent,image220,image220,TRUE,2678
20,3,20,pre,retrieval,NA,NA,NA,congruent,image206,image206,TRUE,2193
20,3,20,pre,retrieval,NA,NA,NA,incongruent,image165,image377,FALSE,3205
10,1,1,pre,memory,image278,image107,left,congruent,NA,left,TRUE,1224
10,1,1,pre,memory,image43,image351,left,congruent,NA,right,FALSE,1738.9999999998836
10,1,1,pre,memory,image102,image147,right,congruent,NA,right,TRUE,1234
10,1,1,pre,retrieval,NA,NA,NA,congruent,image278,image351,FALSE,2971
10,1,1,pre,retrieval,NA,NA,NA,congruent,image43,image147,FALSE,1812
10,1,1,pre,retrieval,NA,NA,NA,congruent,image147,image107,FALSE,2405
10,1,2,pre,memory,image31,image25,left,incongruent,NA,right,TRUE,1147.9999999998836
10,1,2,pre,memory,image325,image337,left,incongruent,NA,right,TRUE,1465
10,1,2,pre,memory,image329,image223,left,congruent,NA,left,TRUE,983
10,1,2,pre,retrieval,NA,NA,NA,congruent,image329,image223,FALSE,1964.9999999998836
10,1,2,pre,retrieval,NA,NA,NA,incongruent,image31,image337,FALSE,2612
10,1,2,pre,retrieval,NA,NA,NA,incongruent,image325,image25,FALSE,1153
10,1,3,pre,memory,image98,image330,right,incongruent,NA,left,TRUE,1041.0000000001164
10,1,3,pre,memory,image327,image68,left,congruent,NA,left,TRUE,1067.0000000001164
10,1,3,pre,memory,image234,image59,right,congruent,NA,right,TRUE,1239
10,1,3,pre,retrieval,NA,NA,NA,incongruent,image330,image98,FALSE,5800
10,1,3,pre,retrieval,NA,NA,NA,congruent,image327,image68,FALSE,3021.0000000001164
10,1,3,pre,retrieval,NA,NA,NA,congruent,image59,image59,TRUE,2593
10,1,4,pre,memory,image190,image280,right,incongruent,NA,right,FALSE,1423
10,1,4,pre,memory,image81,image429,right,incongruent,NA,left,TRUE,938
10,1,4,pre,memory,image297,image142,left,incongruent,NA,right,TRUE,1564
10,1,4,pre,retrieval,NA,NA,NA,incongruent,image280,image190,FALSE,2610
10,1,4,pre,retrieval,NA,NA,NA,incongruent,image429,image142,FALSE,1138
10,1,4,pre,retrieval,NA,NA,NA,incongruent,image297,image280,FALSE,1835.0000000001164
10,1,5,pre,memory,image261,image193,right,incongruent,NA,left,TRUE,1649
10,1,5,pre,memory,image307,image140,right,congruent,NA,right,TRUE,1555.9999999998836
10,1,5,pre,memory,image192,image212,right,incongruent,NA,right,FALSE,937
10,1,5,pre,retrieval,NA,NA,NA,congruent,image140,image307,FALSE,3837
10,1,5,pre,retrieval,NA,NA,NA,incongruent,image193,image261,FALSE,1767.0000000001164
10,1,5,pre,retrieval,NA,NA,NA,incongruent,image212,image140,FALSE,1468.9999999998836
10,1,6,pre,memory,image40,image164,right,congruent,NA,NULL,FALSE,NA
10,1,6,pre,memory,image2,image91,left,congruent,NA,left,TRUE,1178
10,1,6,pre,memory,image77,image21,right,congruent,NA,left,FALSE,1055.0000000001164
10,1,6,pre,retrieval,NA,NA,NA,congruent,image2,image21,FALSE,2258
10,1,6,pre,retrieval,NA,NA,NA,congruent,image164,image77,FALSE,3199
10,1,6,pre,retrieval,NA,NA,NA,congruent,image21,image2,FALSE,3337
10,1,7,pre,memory,image139,image101,left,congruent,NA,left,TRUE,1049
10,1,7,pre,memory,image90,image79,right,incongruent,NA,left,TRUE,1572
10,1,7,pre,memory,image88,image379,right,incongruent,NA,left,TRUE,815
10,1,7,pre,retrieval,NA,NA,NA,congruent,image139,image403,FALSE,1817
10,1,7,pre,retrieval,NA,NA,NA,incongruent,image379,image88,FALSE,3012.9999999998836
10,1,7,pre,retrieval,NA,NA,NA,incongruent,image79,image101,FALSE,1623
10,1,8,pre,memory,image364,image358,left,congruent,NA,left,TRUE,816
10,1,8,pre,memory,image342,image23,left,incongruent,NA,right,TRUE,1514
10,1,8,pre,memory,image154,image187,right,incongruent,NA,left,TRUE,1305
10,1,8,pre,retrieval,NA,NA,NA,incongruent,image187,image154,FALSE,1478
10,1,8,pre,retrieval,NA,NA,NA,incongruent,image342,image342,TRUE,2284
10,1,8,pre,retrieval,NA,NA,NA,congruent,image364,image23,FALSE,5265
10,1,9,pre,memory,image326,image302,left,congruent,NA,left,TRUE,703
10,1,9,pre,memory,image150,image422,right,incongruent,NA,left,TRUE,646
10,1,9,pre,memory,image424,image248,left,congruent,NA,left,TRUE,1253.9999999998836
10,1,9,pre,retrieval,NA,NA,NA,congruent,image424,image150,FALSE,1884.0000000001164
10,1,9,pre,retrieval,NA,NA,NA,incongruent,image422,image424,FALSE,1572
10,1,9,pre,retrieval,NA,NA,NA,congruent,image326,image302,FALSE,1453
10,1,10,pre,memory,image13,image93,right,congruent,NA,right,TRUE,1699
10,1,10,pre,memory,image250,image76,right,congruent,NA,left,FALSE,1731
10,1,10,pre,memory,image29,image301,left,congruent,NA,left,TRUE,774.9999999998836
10,1,10,pre,retrieval,NA,NA,NA,congruent,image29,image301,FALSE,1538
10,1,10,pre,retrieval,NA,NA,NA,congruent,image76,image29,FALSE,1886
10,1,10,pre,retrieval,NA,NA,NA,congruent,image93,image93,TRUE,2112
10,1,11,pre,memory,image191,image160,left,incongruent,NA,right,TRUE,1425.9999999998836
10,1,11,pre,memory,image119,image158,right,incongruent,NA,left,TRUE,1042
10,1,11,pre,memory,image399,image256,left,congruent,NA,left,TRUE,877
10,1,11,pre,retrieval,NA,NA,NA,incongruent,image191,image160,FALSE,4033
10,1,11,pre,retrieval,NA,NA,NA,congruent,image399,image399,TRUE,1242.9999999998836
10,1,11,pre,retrieval,NA,NA,NA,incongruent,image158,image119,FALSE,3709
10,1,12,pre,memory,image117,image130,left,congruent,NA,left,TRUE,1336.9999999998836
10,1,12,pre,memory,image149,image321,right,incongruent,NA,left,TRUE,1190.9999999998836
10,1,12,pre,memory,image103,image19,left,incongruent,NA,right,TRUE,1361.9999999997672
10,1,12,pre,retrieval,NA,NA,NA,incongruent,image321,image130,FALSE,5424.999999999884
10,1,12,pre,retrieval,NA,NA,NA,congruent,image117,image149,FALSE,3875
10,1,12,pre,retrieval,NA,NA,NA,incongruent,image103,image321,FALSE,1309.0000000002328
10,1,13,pre,memory,image206,image416,right,incongruent,NA,left,TRUE,1731
10,1,13,pre,memory,image215,image218,left,incongruent,NA,right,TRUE,1395
10,1,13,pre,memory,image168,image417,right,incongruent,NA,NULL,FALSE,NA
10,1,13,pre,retrieval,NA,NA,NA,incongruent,image417,image168,FALSE,2078
10,1,13,pre,retrieval,NA,NA,NA,incongruent,image215,image416,FALSE,2468
10,1,13,pre,retrieval,NA,NA,NA,incongruent,image416,image417,FALSE,3911
10,1,14,pre,memory,image52,image136,left,incongruent,NA,right,TRUE,1360
10,1,14,pre,memory,image100,image245,left,congruent,NA,left,TRUE,1939
10,1,14,pre,memory,image1,image388,right,incongruent,NA,left,TRUE,1489
10,1,14,pre,retrieval,NA,NA,NA,incongruent,image52,image100,FALSE,3043
10,1,14,pre,retrieval,NA,NA,NA,incongruent,image388,image245,FALSE,2315
10,1,14,pre,retrieval,NA,NA,NA,congruent,image100,image100,TRUE,2338
10,1,15,pre,memory,image99,image393,right,incongruent,NA,left,TRUE,1485.9999999997672
10,1,15,pre,memory,image345,image365,right,congruent,NA,right,TRUE,1251.0000000002328
10,1,15,pre,memory,image318,image347,left,congruent,NA,left,TRUE,1975
10,1,15,pre,retrieval,NA,NA,NA,congruent,image365,image365,TRUE,3293
10,1,15,pre,retrieval,NA,NA,NA,incongruent,image393,image393,TRUE,1827
10,1,15,pre,retrieval,NA,NA,NA,congruent,image318,image318,TRUE,1161
10,1,16,pre,memory,image161,image247,left,congruent,NA,left,TRUE,1810
10,1,16,pre,memory,image391,image185,right,congruent,NA,right,TRUE,1927
10,1,16,pre,memory,image9,image205,left,congruent,NA,left,TRUE,1707.0000000002328
10,1,16,pre,retrieval,NA,NA,NA,congruent,image185,image205,FALSE,2357
10,1,16,pre,retrieval,NA,NA,NA,congruent,image9,image9,TRUE,1993.9999999997672
10,1,16,pre,retrieval,NA,NA,NA,congruent,image161,image185,FALSE,906
10,1,17,pre,memory,image230,image151,right,congruent,NA,left,FALSE,1550
10,1,17,pre,memory,image3,image279,right,incongruent,NA,left,TRUE,987
10,1,17,pre,memory,image380,image410,left,incongruent,NA,right,TRUE,1287
10,1,17,pre,retrieval,NA,NA,NA,congruent,image151,image3,FALSE,2113.999999999767
10,1,17,pre,retrieval,NA,NA,NA,incongruent,image279,image151,FALSE,3045
10,1,17,pre,retrieval,NA,NA,NA,incongruent,image380,image380,TRUE,736.0000000002328
10,1,18,pre,memory,image145,image334,right,incongruent,NA,left,TRUE,1645
10,1,18,pre,memory,image106,image384,right,incongruent,NA,left,TRUE,1498
10,1,18,pre,memory,image95,image54,left,congruent,NA,NULL,FALSE,NA
10,1,18,pre,retrieval,NA,NA,NA,incongruent,image384,image145,FALSE,3764
